Time,Position
3.420000000000000262e-01,3.529016367778906992e-04,8.802900775601167627e-02
3.430000000000000271e-01,1.653024860974954859e-03,8.723005423193294638e-02
3.440000000000000280e-01,2.742328246065402902e-03,8.837942405968964021e-02
3.450000000000000289e-01,2.682159684306721463e-03,8.927009245457161180e-02
3.460000000000000298e-01,2.750607088022432624e-03,8.806606398772298672e-02
3.470000000000000306e-01,3.899735524810119501e-03,8.609236128384693820e-02
3.480000000000000315e-01,2.837488385760583189e-03,8.892301767796138845e-02
3.490000000000000324e-01,8.965706995003415100e-04,8.816634692179212140e-02
3.500000000000000333e-01,1.391111820279056048e-03,8.804723202476426314e-02
3.510000000000000342e-01,3.156889405121688329e-03,8.559274354825610609e-02
3.519999999999999796e-01,2.349119612797908978e-03,8.538219641922895065e-02
3.529999999999999805e-01,3.598749815353015184e-03,8.468455304483792079e-02
3.539999999999999813e-01,3.345909931390645374e-03,8.522196332240841721e-02
3.549999999999999822e-01,2.195030090737551745e-03,8.642104932746658141e-02
3.559999999999999831e-01,2.415329359126187903e-03,8.617068914242147215e-02
3.569999999999999840e-01,3.399939568176215971e-03,8.509331788763756232e-02
3.579999999999999849e-01,4.033292228837397769e-03,8.374476655130237701e-02
3.589999999999999858e-01,3.827121150773304600e-03,8.359861463448821361e-02
3.599999999999999867e-01,3.379855147044181270e-03,8.272937536038084405e-02
3.609999999999999876e-01,1.844606834493421783e-03,8.127847599780198273e-02
3.619999999999999885e-01,1.652861568003378750e-03,8.139484536349288202e-02
3.629999999999999893e-01,2.069473856853896055e-03,8.197634887437466045e-02
3.639999999999999902e-01,4.755407064464888846e-03,8.117962994108392227e-02
3.649999999999999911e-01,3.608308203988084845e-03,7.977560734814358179e-02
3.659999999999999920e-01,2.339222270246662898e-03,8.106182744952544761e-02
3.669999999999999929e-01,1.921158706329016827e-03,8.230240013910722352e-02
3.679999999999999938e-01,2.747265270137971057e-03,8.139595718956701975e-02
3.689999999999999947e-01,6.183038024813200181e-03,7.982704431887217844e-02
3.699999999999999956e-01,3.035897575050855099e-03,7.749201579265693751e-02
3.709999999999999964e-01,2.347838826985859662e-03,7.895788567867091656e-02
3.719999999999999973e-01,1.283057598807936604e-03,7.948977002496968036e-02
3.729999999999999982e-01,5.116472111891205016e-03,7.619509697167459183e-02
3.739999999999999991e-01,5.067073589196773031e-03,7.745788518619797780e-02
3.750000000000000000e-01,2.806860824218348517e-03,7.656257275643538196e-02
3.760000000000000009e-01,2.611007699842443804e-03,7.537252891204965222e-02
3.770000000000000018e-01,2.487945080169775419e-03,7.609716802040124295e-02
3.780000000000000027e-01,8.930611110487501718e-04,7.684202258445754774e-02
3.790000000000000036e-01,2.966728555940888884e-03,7.580477281839317905e-02
