Time,Position
3.380000000000000226e-01,7.460395044003359510e-02,-3.033789492917488007e-01
3.390000000000000235e-01,9.170784355016291245e-02,-3.115795428670753431e-01
3.400000000000000244e-01,1.011561974949941600e-01,-3.136723592098943358e-01
3.410000000000000253e-01,8.081707707490756731e-02,-3.067286874005814012e-01
3.420000000000000262e-01,8.139939960623822357e-02,-2.938202877570448845e-01
3.430000000000000271e-01,7.299818293310500472e-02,-3.091039928448673368e-01
3.440000000000000280e-01,9.092349602270108355e-02,-2.950636202301141764e-01
3.450000000000000289e-01,9.733363822853187408e-02,-3.059349530602605838e-01
3.460000000000000298e-01,8.268446651320932039e-02,-2.949608559620106596e-01
3.470000000000000306e-01,7.076858247945481961e-02,-2.793796659288383388e-01
3.480000000000000315e-01,8.514664971446750386e-02,-3.138789491117691677e-01
3.490000000000000324e-01,7.310391627339710152e-02,-3.206869842716842389e-01
3.500000000000000333e-01,8.272583035302755183e-02,-3.316101116058099985e-01
3.510000000000000342e-01,8.525011002086635425e-02,-2.958601830718100012e-01
3.519999999999999796e-01,8.328814527485606245e-02,-3.072482403133113271e-01
3.529999999999999805e-01,8.606931495034755852e-02,-3.433397181531184783e-01
3.539999999999999813e-01,9.616434970468887289e-02,-3.011162907043196113e-01
3.549999999999999822e-01,9.164436077172592732e-02,-2.933988658527452165e-01
3.559999999999999831e-01,1.020128467802516037e-01,-3.097418004141260228e-01
3.569999999999999840e-01,9.569840025376818993e-02,-3.095131068734393032e-01
3.579999999999999849e-01,8.779703096275690011e-02,-3.070224300729560984e-01
3.589999999999999858e-01,8.923763812723643774e-02,-3.251707595803006168e-01
3.599999999999999867e-01,1.022569653018618047e-01,-3.218961749197267186e-01
3.609999999999999876e-01,8.983864474677991097e-02,-3.001058551538799413e-01
3.619999999999999885e-01,1.019998366200529638e-01,-2.944783430344575792e-01
3.629999999999999893e-01,1.110903244961167213e-01,-3.242923933407713122e-01
3.639999999999999902e-01,1.067050934155906738e-01,-3.247424970461129101e-01
3.649999999999999911e-01,5.310317401566315432e-02,-3.184166202876975160e-01
3.659999999999999920e-01,8.475309104885581091e-02,-3.171861583081604929e-01
3.669999999999999929e-01,9.408655980705385447e-02,-3.211744419215137869e-01
3.679999999999999938e-01,8.982229069161309920e-02,-3.199391498663653466e-01
3.689999999999999947e-01,6.833314995835473860e-02,-3.264446464655775815e-01
3.699999999999999956e-01,8.595951128621240334e-02,-3.194124480017783152e-01
3.709999999999999964e-01,9.011188309716962330e-02,-3.240774055624958128e-01
3.719999999999999973e-01,7.464980287213919541e-02,-3.031610580458393711e-01
3.729999999999999982e-01,9.931254995942842556e-02,-3.110711270468013434e-01
3.739999999999999991e-01,9.273582314373148006e-02,-3.204131785052100057e-01
3.750000000000000000e-01,7.400028801088345820e-02,-3.369681507926206576e-01
3.760000000000000009e-01,8.701769977277894197e-02,-3.374637782392909680e-01
3.770000000000000018e-01,7.849865554112210597e-02,-2.977927513849313867e-01
